route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100113,11321,40775297,"Education Hill ","LOCAL",1,5740866,10221010,0,101
100113,11321,40775298,"Education Hill ","LOCAL",1,5740865,10221010,0,101
100113,11321,40775299,"Education Hill ","LOCAL",1,5740892,10221010,0,101
100113,11321,40775300,"Education Hill ","LOCAL",1,5740868,10221010,0,101
100113,11321,40775301,"Education Hill ","LOCAL",1,5740866,10221010,0,101
100113,11321,40775302,"Education Hill ","LOCAL",0,5740866,21221008,0,101
100113,11321,40775303,"Education Hill ","LOCAL",0,5740865,21221008,0,101
100113,11321,40775304,"Education Hill ","LOCAL",0,5740866,21221008,0,101
100113,11321,40775305,"Education Hill ","LOCAL",0,5740865,21221008,0,101
100113,11321,40775306,"Eastgate P&R ","LOCAL",0,5740866,21221007,0,101
100113,11321,40775307,"Eastgate P&R ","LOCAL",0,5740865,21221007,0,101
100113,11321,40775308,"Eastgate P&R ","LOCAL",0,5740867,21221007,0,101
100113,11321,40775309,"Eastgate P&R ","LOCAL",0,5740868,21221007,0,101
100113,11321,40775310,"Eastgate P&R ","LOCAL",0,5740866,21221007,0,101
100113,11321,40775311,"Eastgate P&R ","LOCAL",0,5740865,21221007,0,101
100113,11321,40775312,"Eastgate P&R ","LOCAL",0,5740892,21221007,0,101
100113,11321,40775313,"Eastgate P&R ","LOCAL",0,5740868,21221007,0,101
100113,11321,40775314,"Eastgate P&R ","LOCAL",0,5740866,21221007,0,101
100113,11321,40775315,"Eastgate P&R ","LOCAL",0,5740892,21221007,0,101
100113,11321,40775316,"Redmond Transit Center ","LOCAL",1,5740867,10221009,0,101
100113,11321,40775317,"Education Hill ","LOCAL",0,5740867,21221008,0,101
100113,11321,40775318,"Eastgate P&R ","LOCAL",0,5740868,21221007,0,101
100113,11321,40775319,"Education Hill ","LOCAL",1,5740866,10221010,0,101
100113,11321,40775320,"Education Hill ","LOCAL",1,5740868,10221010,0,101
100113,11321,40775321,"Education Hill ","LOCAL",1,5740892,10221010,0,101
100113,11321,40775322,"Education Hill ","LOCAL",1,5740892,10221010,0,101
100113,11321,40775323,"Education Hill ","LOCAL",1,5740866,10221010,0,101
100113,11321,40775324,"Education Hill ","LOCAL",0,5740868,21221008,0,101
100113,11321,40775325,"Education Hill ","LOCAL",0,5740867,21221008,0,101
100113,11321,40775326,"Education Hill ","LOCAL",0,5740866,21221008,0,101
100113,11321,40775327,"Education Hill ","LOCAL",0,5740867,21221008,0,101
100113,11321,40775328,"Education Hill ","LOCAL",0,5740865,21221008,0,101
100113,11321,40775329,"Eastgate P&R ","LOCAL",0,5740892,21221007,0,101
100162,11321,40775330,"Issaquah Bellevue","LOCAL",0,5740861,41271013,0,101
100162,11321,40775331,"Issaquah Bellevue","LOCAL",0,5740862,41271013,0,101
100162,11321,40775332,"Issaquah Bellevue","LOCAL",0,5740864,41271013,0,101
100162,11321,40775333,"Issaquah Bellevue","LOCAL",0,5740860,41271013,0,101
100162,11321,40775334,"Issaquah Bellevue","LOCAL",0,5740895,41271013,0,101
100162,11321,40775335,"Issaquah Bellevue","LOCAL",0,5740861,41271013,0,101
100162,11321,40775336,"Issaquah Bellevue","LOCAL",0,5740859,41271013,0,101
100162,11321,40775337,"Issaquah Bellevue","LOCAL",0,5740862,41271013,0,101
100162,11321,40775338,"Issaquah Bellevue","LOCAL",0,5740863,41271013,0,101
100162,11321,40775339,"Issaquah Bellevue","LOCAL",0,5740864,41271013,0,101
100162,11321,40775340,"Issaquah Bellevue","LOCAL",0,5740860,41271013,0,101
100162,11321,40775341,"Issaquah Bellevue","LOCAL",0,5740895,41271013,0,101
100162,11321,40775342,"Issaquah Bellevue","LOCAL",0,5740861,41271013,0,101
100162,11321,40775343,"Issaquah Bellevue","LOCAL",0,5740859,41271013,0,101
100162,11321,40775344,"Issaquah Bellevue","LOCAL",0,5740862,41271013,0,101
100162,11321,40775345,"Issaquah Bellevue","LOCAL",0,5740863,41271013,0,101
100162,11321,40775346,"Issaquah Bellevue","LOCAL",0,5740864,41271013,0,101
100162,11321,40775347,"Issaquah Bellevue","LOCAL",0,5740860,41271013,0,101
100162,11321,40775348,"Issaquah Bellevue","LOCAL",0,5740895,41271013,0,101
100162,11321,40775349,"Issaquah Bellevue","LOCAL",0,5740859,41271013,0,101
100162,11321,40775350,"Issaquah Bellevue","LOCAL",0,5740863,41271013,0,101
100162,11321,40775351,"Issaquah Bellevue","LOCAL",0,5740860,41271013,0,101
100162,11321,40775352,"Issaquah Bellevue","LOCAL",0,5740861,41271013,0,101
100162,11321,40775353,"Issaquah Bellevue","LOCAL",0,5740862,41271013,0,101
100162,11321,40775354,"University District Bellevue","LOCAL",1,5740862,30271014,0,101
100162,11321,40775355,"University District Bellevue","LOCAL",1,5740864,30271014,0,101
100162,11321,40775356,"University District Bellevue","LOCAL",1,5740895,30271014,0,101
100162,11321,40775357,"University District Bellevue","LOCAL",1,5740861,30271014,0,101
100162,11321,40775358,"University District Bellevue","LOCAL",1,5740859,30271014,0,101
100162,11321,40775359,"University District Bellevue","LOCAL",1,5740862,30271014,0,101
100162,11321,40775360,"University District Bellevue","LOCAL",1,5740863,30271014,0,101
100162,11321,40775361,"University District Bellevue","LOCAL",1,5740864,30271014,0,101
100162,11321,40775362,"University District Bellevue","LOCAL",1,5740860,30271014,0,101
100162,11321,40775363,"University District Bellevue","LOCAL",1,5740895,30271014,0,101
100162,11321,40775364,"University District Bellevue","LOCAL",1,5740861,30271014,0,101
100162,11321,40775365,"University District Bellevue","LOCAL",1,5740859,30271014,0,101
100162,11321,40775366,"University District Bellevue","LOCAL",1,5740862,30271014,0,101
100162,11321,40775367,"University District Bellevue","LOCAL",1,5740863,30271014,0,101
100162,11321,40775368,"University District Bellevue","LOCAL",1,5740864,30271014,0,101
100162,11321,40775369,"University District Bellevue","LOCAL",1,5740860,30271014,0,101
100162,11321,40775370,"University District Bellevue","LOCAL",1,5740895,30271014,0,101
100162,11321,40775371,"University District Bellevue","LOCAL",1,5740861,30271014,0,101
100162,11321,40775372,"University District Bellevue","LOCAL",1,5740859,30271014,0,101
100162,11321,40775373,"University District Bellevue","LOCAL",1,5740862,30271014,0,101
100162,11321,40775374,"University District Bellevue","LOCAL",1,5740863,30271014,0,101
100162,11321,40775375,"University District Bellevue","LOCAL",1,5740860,30271014,0,101
100162,11321,40775376,"University District Bellevue","LOCAL",1,5740861,30271014,0,101
100162,11321,40775377,"University District Bellevue","LOCAL",1,5740862,30271014,0,101
100162,11321,40775378,"University District Bellevue","LOCAL",1,5740863,30271014,0,101
100162,11321,40775379,"Issaquah Bellevue","LOCAL",0,5740861,41271013,0,101
100162,11321,40775380,"Issaquah Bellevue","LOCAL",0,5740862,41271013,0,101
100099,11321,40775381,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775382,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775383,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775384,"North Bend Snoqualmie Ridge","LOCAL",0,5740895,41208003,0,101
100099,11321,40775385,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775386,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775387,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775388,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775389,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775390,"North Bend Snoqualmie Ridge","LOCAL",0,5740894,41208003,0,101
100099,11321,40775391,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775392,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775393,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100099,11321,40775394,"Issaquah Snoqualmie Ridge","LOCAL",1,5740894,30208002,0,101
100139,11321,40775395,"South Bellevue S Kirkland P&R","LOCAL",1,5740871,30249004,0,101
100139,11321,40775396,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740870,41249005,0,101
100139,11321,40775397,"South Bellevue S Kirkland P&R","LOCAL",1,5740869,30249004,0,101
100139,11321,40775398,"South Bellevue S Kirkland P&R","LOCAL",1,5740871,30249004,0,101
100139,11321,40775399,"South Bellevue S Kirkland P&R","LOCAL",1,5740869,30249004,0,101
100139,11321,40775400,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740871,41249005,0,101
100139,11321,40775401,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740869,41249005,0,101
100139,11321,40775402,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740869,41249005,0,101
100139,11321,40775403,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740871,41249005,0,101
100139,11321,40775404,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740870,41249005,0,101
100139,11321,40775405,"South Bellevue S Kirkland P&R","LOCAL",1,5740871,30249004,0,101
100139,11321,40775406,"South Bellevue S Kirkland P&R","LOCAL",1,5740870,30249004,0,101
100139,11321,40775407,"South Bellevue S Kirkland P&R","LOCAL",1,5740871,30249004,0,101
100139,11321,40775408,"South Bellevue S Kirkland P&R","LOCAL",1,5740870,30249004,0,101
100139,11321,40775409,"South Bellevue S Kirkland P&R","LOCAL",1,5740869,30249004,0,101
100139,11321,40775410,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740869,41249005,0,101
100139,11321,40775411,"South Bellevue S Kirkland P&R","LOCAL",1,5740870,30249004,0,101
100139,11321,40775412,"South Bellevue S Kirkland P&R","LOCAL",1,5740869,30249004,0,101
100139,11321,40775413,"South Bellevue S Kirkland P&R","LOCAL",1,5740871,30249004,0,101
100139,11321,40775414,"South Bellevue S Kirkland P&R","LOCAL",1,5740870,30249004,0,101
100139,11321,40775415,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740871,41249005,0,101
100139,11321,40775416,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740871,41249005,0,101
100139,11321,40775417,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740870,41249005,0,101
100139,11321,40775418,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740869,41249005,0,101
100139,11321,40775419,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740869,41249005,0,101
100139,11321,40775420,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740870,41249005,0,101
100139,11321,40775421,"South Bellevue S Kirkland P&R","LOCAL",1,5740869,30249004,0,101
100139,11321,40775422,"South Bellevue S Kirkland P&R","LOCAL",1,5740870,30249004,0,101
100139,11321,40775423,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740870,41249005,0,101
100139,11321,40775424,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740871,41249005,0,101
100133,11321,40775425,"Bellevue Transit Center ","LOCAL",0,5740874,11240002,0,101
100133,11321,40775426,"Bellevue Transit Center ","LOCAL",0,5740893,11240002,0,101
100133,11321,40775427,"Bellevue Transit Center ","LOCAL",0,5740873,11240002,0,101
100133,11321,40775428,"Bellevue Transit Center ","LOCAL",0,5740872,11240002,0,101
100133,11321,40775429,"Bellevue Transit Center ","LOCAL",0,5740891,11240002,0,101
100133,11321,40775430,"Bellevue Transit Center ","LOCAL",0,5740873,11240002,0,101
100133,11321,40775431,"Bellevue Transit Center ","LOCAL",0,5740872,11240002,0,101
100133,11321,40775432,"Bellevue Transit Center ","LOCAL",0,5740891,11240002,0,101
100133,11321,40775433,"Bellevue Transit Center ","LOCAL",0,5740873,11240002,0,101
100133,11321,40775434,"Bellevue Transit Center ","LOCAL",0,5740872,11240002,0,101
100133,11321,40775435,"Bellevue Transit Center ","LOCAL",0,5740891,11240002,0,101
100133,11321,40775436,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775437,"Renton ","LOCAL",1,5740875,20240003,0,101
100133,11321,40775438,"Renton ","LOCAL",1,5740874,20240003,0,101
100133,11321,40775439,"Renton ","LOCAL",1,5740893,20240003,0,101
100133,11321,40775440,"Renton ","LOCAL",1,5740873,20240003,0,101
100133,11321,40775441,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775442,"Renton ","LOCAL",1,5740891,20240003,0,101
100133,11321,40775443,"Renton ","LOCAL",1,5740873,20240003,0,101
100133,11321,40775444,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775445,"Renton ","LOCAL",1,5740891,20240003,0,101
100133,11321,40775446,"Renton ","LOCAL",1,5740873,20240003,0,101
100133,11321,40775447,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775448,"Bellevue Transit Center ","LOCAL",0,5740875,11240002,0,101
100133,11321,40775449,"Bellevue Transit Center ","LOCAL",0,5740873,11240002,0,101
100133,11321,40775450,"Bellevue Transit Center ","LOCAL",0,5740872,11240002,0,101
100133,11321,40775451,"Bellevue Transit Center ","LOCAL",0,5740875,11240002,0,101
100133,11321,40775452,"Bellevue Transit Center ","LOCAL",0,5740874,11240002,0,101
100133,11321,40775453,"Bellevue Transit Center ","LOCAL",0,5740893,11240002,0,101
100133,11321,40775454,"Bellevue Transit Center ","LOCAL",0,5740875,11240002,0,101
100133,11321,40775455,"Bellevue Transit Center ","LOCAL",0,5740874,11240002,0,101
100133,11321,40775456,"Bellevue Transit Center ","LOCAL",0,5740893,11240002,0,101
100133,11321,40775457,"Bellevue Transit Center ","LOCAL",0,5740875,11240002,0,101
100133,11321,40775458,"Bellevue Transit Center ","LOCAL",0,5740874,11240002,0,101
100133,11321,40775459,"Bellevue Transit Center ","LOCAL",0,5740893,11240002,0,101
100133,11321,40775460,"Bellevue Transit Center ","LOCAL",0,5740875,11240002,0,101
100133,11321,40775461,"Bellevue Transit Center ","LOCAL",0,5740872,11240002,0,101
100133,11321,40775462,"Bellevue Transit Center ","LOCAL",0,5740891,11240002,0,101
100133,11321,40775463,"Bellevue Transit Center ","LOCAL",0,5740873,11240002,0,101
100133,11321,40775464,"Bellevue Transit Center ","LOCAL",0,5740893,11240002,0,101
100133,11321,40775465,"Renton ","LOCAL",1,5740893,20240003,0,101
100133,11321,40775466,"Renton ","LOCAL",1,5740873,20240003,0,101
100133,11321,40775467,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775468,"Renton ","LOCAL",1,5740875,20240003,0,101
100133,11321,40775469,"Renton ","LOCAL",1,5740874,20240003,0,101
100133,11321,40775470,"Renton ","LOCAL",1,5740893,20240003,0,101
100133,11321,40775471,"Renton ","LOCAL",1,5740875,20240003,0,101
100133,11321,40775472,"Renton ","LOCAL",1,5740874,20240003,0,101
100133,11321,40775473,"Renton ","LOCAL",1,5740893,20240003,0,101
100133,11321,40775474,"Renton ","LOCAL",1,5740875,20240003,0,101
100133,11321,40775475,"Renton ","LOCAL",1,5740874,20240003,0,101
100133,11321,40775476,"Renton ","LOCAL",1,5740893,20240003,0,101
100133,11321,40775477,"Renton ","LOCAL",1,5740875,20240003,0,101
100133,11321,40775478,"Renton ","LOCAL",1,5740872,20240003,0,101
100133,11321,40775479,"Renton ","LOCAL",1,5740891,20240003,0,101
100133,11321,40775480,"Renton ","LOCAL",1,5740874,20240003,0,101
100133,11321,40775481,"Bellevue Transit Center ","LOCAL",0,5740891,11240002,0,101
100133,11321,40775482,"Renton ","LOCAL",1,5740873,20240003,0,101
100136,11321,40775483,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775484,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775485,"Factoria Crossroads","LOCAL",1,5740877,20245008,0,101
100136,11321,40775486,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775487,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775488,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775489,"Factoria Crossroads","LOCAL",1,5740877,20245008,0,101
100136,11321,40775490,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775491,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775492,"Factoria Crossroads","LOCAL",1,5740880,20245008,0,101
100136,11321,40775493,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775494,"Factoria Crossroads","LOCAL",1,5740877,20245008,0,101
100136,11321,40775495,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775496,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775497,"Factoria Crossroads","LOCAL",1,5740880,20245008,0,101
100136,11321,40775498,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775499,"Factoria Crossroads","LOCAL",1,5740877,20245008,0,101
100136,11321,40775500,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775501,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775502,"Factoria Crossroads","LOCAL",1,5740880,20245008,0,101
100136,11321,40775503,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775504,"Factoria Crossroads","LOCAL",1,5740877,20245008,0,101
100136,11321,40775505,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775506,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775507,"Factoria Crossroads","LOCAL",1,5740880,20245008,0,101
100136,11321,40775508,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775509,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775510,"Factoria Crossroads","LOCAL",1,5740878,20245008,0,101
100136,11321,40775511,"Factoria Crossroads","LOCAL",1,5740879,20245008,0,101
100136,11321,40775512,"Factoria Crossroads","LOCAL",1,5740876,20245008,0,101
100136,11321,40775513,"Factoria Crossroads","LOCAL",1,5740878,20245007,0,101
100136,11321,40775514,"Kirkland Crossroads","LOCAL",0,5740879,11245009,0,101
100136,11321,40775515,"Kirkland Crossroads","LOCAL",0,5740877,11245009,0,101
100136,11321,40775516,"Kirkland Crossroads","LOCAL",0,5740876,11245006,0,101
100136,11321,40775517,"Kirkland Crossroads","LOCAL",0,5740878,11245006,0,101
100136,11321,40775518,"Kirkland Crossroads","LOCAL",0,5740879,11245006,0,101
100136,11321,40775519,"Kirkland Crossroads","LOCAL",0,5740877,11245006,0,101
100136,11321,40775520,"Kirkland Crossroads","LOCAL",0,5740876,11245006,0,101
100136,11321,40775521,"Kirkland Crossroads","LOCAL",0,5740878,11245006,0,101
100136,11321,40775522,"Kirkland Crossroads","LOCAL",0,5740879,11245006,0,101
100136,11321,40775523,"Kirkland Crossroads","LOCAL",0,5740878,11245006,0,101
100136,11321,40775524,"Kirkland Crossroads","LOCAL",0,5740880,11245006,0,101
100136,11321,40775525,"Kirkland Crossroads","LOCAL",0,5740879,11245006,0,101
100136,11321,40775526,"Kirkland Crossroads","LOCAL",0,5740876,11245006,0,101
100136,11321,40775527,"Kirkland Crossroads","LOCAL",0,5740878,11245006,0,101
100136,11321,40775528,"Kirkland Crossroads","LOCAL",0,5740879,11245006,0,101
100136,11321,40775529,"Kirkland Crossroads","LOCAL",0,5740876,11245006,0,101
100136,11321,40775530,"Kirkland Crossroads","LOCAL",0,5740878,11245006,0,101
100136,11321,40775531,"Kirkland Crossroads","LOCAL",0,5740879,11245006,0,101
